date,year,month,day,hour,load,wind_gen,solar_gen,co2
1/14/2022,2022,1,14,8,46743,18291,2008,18074
1/14/2022,2022,1,14,9,44935,15366,4804,17326
1/14/2022,2022,1,14,10,43269,13892,5810,16780
1/14/2022,2022,1,14,11,42043,15217,5489,15561
1/14/2022,2022,1,14,12,41396,17629,3939,14624
1/14/2022,2022,1,14,13,41098,17791,4281,14323
1/14/2022,2022,1,14,14,40898,16809,5212,14300
1/14/2022,2022,1,14,15,40655,16032,5019,14960
1/14/2022,2022,1,14,16,40743,16513,3849,15499
1/14/2022,2022,1,14,17,41016,17341,915,16502
1/14/2022,2022,1,14,18,42020,20279,2,16016
1/14/2022,2022,1,14,19,41494,22647,0,14324
1/14/2022,2022,1,14,20,40818,23164,0,14230
1/14/2022,2022,1,14,21,39761,23040,0,13811
1/14/2022,2022,1,14,22,38416,23078,0,12950
1/14/2022,2022,1,14,23,36920,8108,0,12268
1/14/2023,2023,1,14,0,42945,20605,0,14081
1/14/2023,2023,1,14,1,42710,20524,0,14125
1/14/2023,2023,1,14,2,42771,20531,0,14108
1/14/2023,2023,1,14,3,43061,20746,0,14206
1/14/2023,2023,1,14,4,43912,20787,0,14777
1/14/2023,2023,1,14,5,45229,21023,0,15140
1/14/2023,2023,1,14,6,47240,21182,0,16015
1/14/2023,2023,1,14,7,49219,21448,158,16916
1/14/2023,2023,1,14,8,49559,20797,2609,16369
1/14/2023,2023,1,14,9,47957,18581,5612,15086
1/14/2023,2023,1,14,10,46012,18660,6064,13793
1/14/2023,2023,1,14,11,43896,19559,5554,12465
1/14/2023,2023,1,14,12,42092,19630,5101,11773
1/14/2023,2023,1,14,13,40719,19694,4745,11253
1/14/2023,2023,1,14,14,39915,20274,4065,10833
1/14/2023,2023,1,14,15,39802,20812,3759,10640
1/14/2023,2023,1,14,16,40136,22104,2915,10423
1/14/2023,2023,1,14,17,41299,23403,780,11534
1/14/2023,2023,1,14,18,43111,24402,2,12437
1/14/2023,2023,1,14,19,43423,24939,0,12394
1/14/2023,2023,1,14,20,43136,24682,0,12491
1/14/2023,2023,1,14,21,42673,25018,0,12112
1/14/2023,2023,1,14,22,41816,25420,0,11628
1/14/2023,2023,1,14,23,43577,20423,0,10921
1/14/2024,2024,1,14,0,53775,19571,0,23610
1/14/2024,2024,1,14,1,53943,18783,0,24124
1/14/2024,2024,1,14,2,54415,16576,0,25895
1/14/2024,2024,1,14,3,55252,13816,0,28410
1/14/2024,2024,1,14,4,56498,11903,0,30275
1/14/2024,2024,1,14,5,57988,10630,0,31358
1/14/2024,2024,1,14,6,59858,9593,0,32661
1/14/2024,2024,1,14,7,61630,9238,104,33847
1/14/2024,2024,1,14,8,63610,9028,1757,34354
1/14/2024,2024,1,14,9,64845,7267,4604,34678
1/14/2024,2024,1,14,10,65101,7090,5808,34361
1/14/2024,2024,1,14,11,65103,6681,7069,33831
1/14/2024,2024,1,14,12,64802,6345,7879,33502
1/14/2024,2024,1,14,13,64854,6444,8068,33243
1/14/2024,2024,1,14,14,64753,7014,7844,33033
1/14/2024,2024,1,14,15,64893,7843,7129,33048
1/14/2024,2024,1,14,16,65670,8997,5344,33606
1/14/2024,2024,1,14,17,67580,10492,1369,35326
1/14/2024,2024,1,14,18,69718,11900,3,36251
1/14/2024,2024,1,14,19,70950,13050,0,36379
1/14/2024,2024,1,14,20,70974,13079,0,36503
1/14/2024,2024,1,14,21,70608,12480,0,36841
1/14/2024,2024,1,14,22,69486,11924,0,36758
1/14/2024,2024,1,14,23,53921,19861,0,37030
1/15/2021,2021,1,15,0,38741,12706,0,17887
1/15/2021,2021,1,15,1,38405,13099,0,17468
1/15/2021,2021,1,15,2,38501,14501,0,16551
1/15/2021,2021,1,15,3,39035,14659,0,17258
1/15/2021,2021,1,15,4,40060,15177,0,17848
1/15/2021,2021,1,15,5,42213,15823,0,19211
1/15/2021,2021,1,15,6,45622,15891,0,21924
1/15/2021,2021,1,15,7,49454,15101,0,23205
1/15/2021,2021,1,15,8,50465,14747,103,22819
1/15/2021,2021,1,15,9,49044,13358,2614,22221
1/15/2021,2021,1,15,10,47755,12828,4075,19789
1/15/2021,2021,1,15,11,46495,16636,4246,17905
1/15/2021,2021,1,15,12,45023,17525,4120,16915
1/15/2021,2021,1,15,13,43648,16659,4115,16162
1/15/2021,2021,1,15,14,42461,16514,4232,14839
1/15/2021,2021,1,15,15,41674,16627,4325,14519
1/15/2021,2021,1,15,16,41455,16370,4164,15514
1/15/2021,2021,1,15,17,41939,14773,2265,19278
1/15/2021,2021,1,15,18,44133,11715,34,22264
1/15/2021,2021,1,15,19,45719,11631,0,22327
1/15/2021,2021,1,15,20,45857,12107,0,22043
1/15/2021,2021,1,15,21,45761,12803,0,21665
1/15/2021,2021,1,15,22,45069,12923,0,21299
1/15/2021,2021,1,15,23,43992,12943,0,20869
1/15/2022,2022,1,15,0,36104,21876,0,11691
1/15/2022,2022,1,15,1,35690,22034,0,11281
1/15/2022,2022,1,15,2,35804,22301,0,11234
1/15/2022,2022,1,15,3,36384,22274,0,11782
1/15/2022,2022,1,15,4,37375,23194,0,11977
1/15/2022,2022,1,15,5,39130,23588,0,12914
1/15/2022,2022,1,15,6,41541,23956,0,13984
1/15/2022,2022,1,15,7,44264,24140,13,15450
1/15/2022,2022,1,15,8,46566,23783,827,16534
1/15/2022,2022,1,15,9,48373,22942,2125,17604
1/15/2022,2022,1,15,10,49150,22911,2482,17791
1/15/2022,2022,1,15,11,49318,22999,2697,18108
1/15/2022,2022,1,15,12,49080,23148,2712,17803
1/15/2022,2022,1,15,13,48770,23061,2806,17624
1/15/2022,2022,1,15,14,48519,22988,2684,17630
1/15/2022,2022,1,15,15,48591,22783,2415,17754
1/15/2022,2022,1,15,16,49275,22741,2167,18159
1/15/2022,2022,1,15,17,51012,22846,730,19626
1/15/2022,2022,1,15,18,52995,20642,1,22552
1/15/2022,2022,1,15,19,53138,18248,0,23797
1/15/2022,2022,1,15,20,52849,17188,0,24147
1/15/2022,2022,1,15,21,52117,15494,0,24442
1/15/2022,2022,1,15,22,50824,13635,0,24438
1/15/2022,2022,1,15,23,37186,22682,0,24428
1/15/2023,2023,1,15,0,39670,25674,0,10282
1/15/2023,2023,1,15,1,39006,25600,0,9704
1/15/2023,2023,1,15,2,38440,25055,0,9580
1/15/2023,2023,1,15,3,38433,25292,0,9468
1/15/2023,2023,1,15,4,38677,25592,0,9678
1/15/2023,2023,1,15,5,39328,25569,0,10126
1/15/2023,2023,1,15,6,40397,25867,0,10819
1/15/2023,2023,1,15,7,41454,25653,83,11478
1/15/2023,2023,1,15,8,42072,25266,1611,11216
1/15/2023,2023,1,15,9,41836,24694,3101,10385
1/15/2023,2023,1,15,10,41043,24649,3047,9796
1/15/2023,2023,1,15,11,40772,24410,3098,9517
1/15/2023,2023,1,15,12,40652,24472,2739,9492
1/15/2023,2023,1,15,13,40206,24285,2606,9426
1/15/2023,2023,1,15,14,40163,24230,2501,9372
1/15/2023,2023,1,15,15,40228,24502,2144,9458
1/15/2023,2023,1,15,16,40569,24710,1350,10073
1/15/2023,2023,1,15,17,41475,25175,227,11064
1/15/2023,2023,1,15,18,42665,25685,0,11264
1/15/2023,2023,1,15,19,42510,26036,0,11222
1/15/2023,2023,1,15,20,41879,26106,0,10962
1/15/2023,2023,1,15,21,40811,25647,0,10652
1/15/2023,2023,1,15,22,39418,24720,0,10469
1/15/2023,2023,1,15,23,40742,25650,0,9786
1/15/2024,2024,1,15,0,67486,8412,0,37048
1/15/2024,2024,1,15,1,66967,7185,0,36953
1/15/2024,2024,1,15,2,66970,6681,0,37098
1/15/2024,2024,1,15,3,67320,6001,0,37251
1/15/2024,2024,1,15,4,68270,5067,0,37987
1/15/2024,2024,1,15,5,69761,4468,0,39027
1/15/2024,2024,1,15,6,71592,4704,0,39819
1/15/2024,2024,1,15,7,73318,4960,11,40299
1/15/2024,2024,1,15,8,74451,5260,1739,39859
1/15/2024,2024,1,15,9,75590,4874,6153,39030
1/15/2024,2024,1,15,10,75982,4238,7652,38483
1/15/2024,2024,1,15,11,75533,3763,8283,37988
1/15/2024,2024,1,15,12,74157,3536,8333,37233
1/15/2024,2024,1,15,13,73006,4458,8539,35737
1/15/2024,2024,1,15,14,71949,7199,8640,33672
1/15/2024,2024,1,15,15,70944,10720,7596,32432
1/15/2024,2024,1,15,16,71194,14486,5201,31768
1/15/2024,2024,1,15,17,73628,20034,1294,31993
1/15/2024,2024,1,15,18,76019,21533,17,33046
1/15/2024,2024,1,15,19,76312,21287,13,33514
1/15/2024,2024,1,15,20,76339,21654,12,33181
1/15/2024,2024,1,15,21,75774,23072,0,32548
1/15/2024,2024,1,15,22,74243,24059,0,31587
1/15/2024,2024,1,15,23,68357,10496,0,31583
1/16/2021,2021,1,16,0,43018,12192,0,21101
1/16/2021,2021,1,16,1,42105,10275,0,21480
1/16/2021,2021,1,16,2,41990,9288,0,21737
1/16/2021,2021,1,16,3,42148,8878,0,22512
1/16/2021,2021,1,16,4,42753,7801,0,23159
1/16/2021,2021,1,16,5,43860,7231,0,23857
1/16/2021,2021,1,16,6,45797,6984,0,24751
1/16/2021,2021,1,16,7,47854,6372,0,26104
1/16/2021,2021,1,16,8,49011,5408,94,26029
1/16/2021,2021,1,16,9,48341,4800,2874,25343
1/16/2021,2021,1,16,10,46425,3070,4120,24724
1/16/2021,2021,1,16,11,43819,2564,4173,23604
1/16/2021,2021,1,16,12,41587,3119,3870,22344
1/16/2021,2021,1,16,13,39704,3964,3829,20932
1/16/2021,2021,1,16,14,38056,4265,3728,20196
1/16/2021,2021,1,16,15,36937,3941,2958,20320
1/16/2021,2021,1,16,16,36530,3529,1452,21558
1/16/2021,2021,1,16,17,37586,3668,651,22108
1/16/2021,2021,1,16,18,39893,5180,10,22492
1/16/2021,2021,1,16,19,41349,7195,0,22450
1/16/2021,2021,1,16,20,41500,7735,0,22373
1/16/2021,2021,1,16,21,41568,7419,0,22387
1/16/2021,2021,1,16,22,41084,6494,0,22279
1/16/2021,2021,1,16,23,40432,5926,0,21728
1/16/2022,2022,1,16,0,48537,10682,0,24608
1/16/2022,2022,1,16,1,48042,9895,0,24950
1/16/2022,2022,1,16,2,47890,9333,0,25075
1/16/2022,2022,1,16,3,48205,9426,0,24881
1/16/2022,2022,1,16,4,48826,9631,0,24874
1/16/2022,2022,1,16,5,49903,9884,0,25364
1/16/2022,2022,1,16,6,51312,9330,0,25882
1/16/2022,2022,1,16,7,52833,10009,60,26484
1/16/2022,2022,1,16,8,53004,10045,2653,25528
1/16/2022,2022,1,16,9,51569,7950,6843,23861
1/16/2022,2022,1,16,10,49105,5442,7290,23262
1/16/2022,2022,1,16,11,46524,4269,7018,22563
1/16/2022,2022,1,16,12,44057,4221,6782,21356
1/16/2022,2022,1,16,13,42010,4970,6782,20171
1/16/2022,2022,1,16,14,40523,4793,7048,19100
1/16/2022,2022,1,16,15,39698,3894,7180,19358
1/16/2022,2022,1,16,16,39519,3052,5952,20323
1/16/2022,2022,1,16,17,41002,1865,1541,23585
1/16/2022,2022,1,16,18,43510,1956,2,25806
1/16/2022,2022,1,16,19,44779,2661,0,26683
1/16/2022,2022,1,16,20,45102,3331,0,26223
1/16/2022,2022,1,16,21,45052,4212,0,25538
1/16/2022,2022,1,16,22,44281,5253,0,24316
1/16/2022,2022,1,16,23,49564,11908,0,23271
1/16/2023,2023,1,16,0,36105,22773,0,9416
1/16/2023,2023,1,16,1,35114,21393,0,9604
1/16/2023,2023,1,16,2,34312,19866,0,10050
1/16/2023,2023,1,16,3,34064,18090,0,10946
1/16/2023,2023,1,16,4,34557,16843,0,11980
1/16/2023,2023,1,16,5,35832,16978,0,12503
1/16/2023,2023,1,16,6,37611,16839,0,13419
1/16/2023,2023,1,16,7,39008,15927,27,14610
1/16/2023,2023,1,16,8,39855,14806,1190,15028
1/16/2023,2023,1,16,9,40626,12828,3260,15462
1/16/2023,2023,1,16,10,41852,12275,4821,15982
1/16/2023,2023,1,16,11,42689,13987,5719,15368
1/16/2023,2023,1,16,12,43084,16151,5789,14144
1/16/2023,2023,1,16,13,43542,16542,5376,14347
1/16/2023,2023,1,16,14,44015,17505,4925,14326
1/16/2023,2023,1,16,15,44212,16994,4906,14721
1/16/2023,2023,1,16,16,44434,16183,3429,15690
1/16/2023,2023,1,16,17,44746,14357,649,17833
1/16/2023,2023,1,16,18,45752,13792,2,19191
1/16/2023,2023,1,16,19,45056,14383,0,18778
1/16/2023,2023,1,16,20,43749,15458,0,17606
1/16/2023,2023,1,16,21,42232,15821,0,16573
1/16/2023,2023,1,16,22,39887,15597,0,15659
1/16/2023,2023,1,16,23,37660,23955,0,14433
1/16/2024,2024,1,16,0,72179,19978,0,32614
1/16/2024,2024,1,16,1,72076,17247,0,33717
1/16/2024,2024,1,16,2,72354,15136,0,34917
1/16/2024,2024,1,16,3,72512,13364,0,35835
1/16/2024,2024,1,16,4,73391,11862,0,36902
1/16/2024,2024,1,16,5,75124,10929,0,37896
1/16/2024,2024,1,16,6,77222,10027,0,38742
1/16/2024,2024,1,16,7,78154,9359,182,39351
1/16/2024,2024,1,16,8,77878,8355,5391,37995
1/16/2024,2024,1,16,9,76479,8604,12632,35028
1/16/2024,2024,1,16,10,74404,7149,14083,33853
1/16/2024,2024,1,16,11,72236,5862,13971,33217
1/16/2024,2024,1,16,12,70243,4854,13827,32901
1/16/2024,2024,1,16,13,67781,3889,13959,31874
1/16/2024,2024,1,16,14,65606,3233,14444,30351
1/16/2024,2024,1,16,15,63992,2900,14637,28615
1/16/2024,2024,1,16,16,64102,2492,11019,30744
1/16/2024,2024,1,16,17,66465,2014,2355,35239
1/16/2024,2024,1,16,18,69662,2149,2,37393
1/16/2024,2024,1,16,19,71074,3232,0,37615
1/16/2024,2024,1,16,20,71886,5093,0,37124
1/16/2024,2024,1,16,21,71446,7311,0,36125
1/16/2024,2024,1,16,22,69849,9485,0,34702
1/16/2024,2024,1,16,23,72978,23082,0,33387
1/17/2021,2021,1,17,0,39730,6130,0,20944
1/17/2021,2021,1,17,1,39056,6603,0,20937
1/17/2021,2021,1,17,2,38845,6370,0,20884
1/17/2021,2021,1,17,3,38889,7077,0,20939
1/17/2021,2021,1,17,4,39346,6626,0,21611
1/17/2021,2021,1,17,5,40129,5983,0,21960
1/17/2021,2021,1,17,6,41284,6347,0,22646
1/17/2021,2021,1,17,7,42848,6966,0,23443
1/17/2021,2021,1,17,8,44191,6819,75,23669
1/17/2021,2021,1,17,9,43638,5005,2384,23336
1/17/2021,2021,1,17,10,41994,2612,3609,22709
1/17/2021,2021,1,17,11,40243,3079,3724,21402
1/17/2021,2021,1,17,12,38844,2884,3736,21080
1/17/2021,2021,1,17,13,37581,2095,3812,20550
1/17/2021,2021,1,17,14,36405,1304,3987,20121
1/17/2021,2021,1,17,15,35888,989,4264,20004
1/17/2021,2021,1,17,16,35624,1053,4061,20903
1/17/2021,2021,1,17,17,36212,1317,2092,23069
1/17/2021,2021,1,17,18,38656,1766,65,24223
1/17/2021,2021,1,17,19,40096,3188,0,23978
1/17/2021,2021,1,17,20,40262,5527,0,23256
1/17/2021,2021,1,17,21,40157,8071,0,21947
1/17/2021,2021,1,17,22,39624,10532,0,19849
1/17/2021,2021,1,17,23,38708,13008,0,17097
1/17/2022,2022,1,17,0,43176,5365,0,23433
1/17/2022,2022,1,17,1,43188,5528,0,23550
1/17/2022,2022,1,17,2,43636,5563,0,23807
1/17/2022,2022,1,17,3,44573,5816,0,23867
1/17/2022,2022,1,17,4,46000,5684,0,24491
1/17/2022,2022,1,17,5,48518,5380,0,25928
1/17/2022,2022,1,17,6,51495,5074,0,27214
1/17/2022,2022,1,17,7,53589,5005,70,28342
1/17/2022,2022,1,17,8,52883,5294,2632,27140
1/17/2022,2022,1,17,9,50200,4010,6568,24783
1/17/2022,2022,1,17,10,47356,4655,6982,22687
1/17/2022,2022,1,17,11,45002,6010,6703,20576
1/17/2022,2022,1,17,12,43109,6524,6469,19275
1/17/2022,2022,1,17,13,41634,7961,6388,18013
1/17/2022,2022,1,17,14,40732,9660,6404,16724
1/17/2022,2022,1,17,15,40338,11472,5548,15887
1/17/2022,2022,1,17,16,40476,12737,3907,15867
1/17/2022,2022,1,17,17,41423,13090,1306,17835
1/17/2022,2022,1,17,18,43729,16368,11,18438
1/17/2022,2022,1,17,19,44224,18709,0,17674
1/17/2022,2022,1,17,20,43959,19313,0,17249
1/17/2022,2022,1,17,21,43096,19901,0,16385
1/17/2022,2022,1,17,22,41488,20046,0,15540
1/17/2022,2022,1,17,23,43496,5882,0,14472
1/17/2023,2023,1,17,0,36140,16936,0,13140
1/17/2023,2023,1,17,1,35213,16170,0,12799
1/17/2023,2023,1,17,2,34646,14405,0,13264
1/17/2023,2023,1,17,3,34600,13189,0,14038
1/17/2023,2023,1,17,4,35408,11972,0,15492
1/17/2023,2023,1,17,5,37326,10503,0,17328
1/17/2023,2023,1,17,6,40790,8856,0,19815
1/17/2023,2023,1,17,7,42389,7592,56,21227
1/17/2023,2023,1,17,8,42255,5897,1551,21086
1/17/2023,2023,1,17,9,41984,3917,4186,20805
1/17/2023,2023,1,17,10,41881,2468,5378,21065
1/17/2023,2023,1,17,11,42095,2544,5956,20960
1/17/2023,2023,1,17,12,42562,3877,6344,20130
1/17/2023,2023,1,17,13,42951,5731,6471,19258
1/17/2023,2023,1,17,14,43690,6893,5591,19327
1/17/2023,2023,1,17,15,44195,9265,4837,18426
1/17/2023,2023,1,17,16,44340,10303,3001,18778
1/17/2023,2023,1,17,17,44655,9817,592,20381
1/17/2023,2023,1,17,18,45702,10301,1,20837
1/17/2023,2023,1,17,19,45129,11195,0,20123
1/17/2023,2023,1,17,20,44385,13032,0,18883
1/17/2023,2023,1,17,21,43054,13877,0,17863
1/17/2023,2023,1,17,22,40805,15962,0,15840
1/17/2023,2023,1,17,23,37915,16545,0,14474
1/17/2024,2024,1,17,0,69238,15095,0,31975
1/17/2024,2024,1,17,1,69049,17312,0,30590
1/17/2024,2024,1,17,2,69121,18536,0,29927
1/17/2024,2024,1,17,3,69531,19114,0,29755
1/17/2024,2024,1,17,4,70747,19421,0,30582
1/17/2024,2024,1,17,5,73084,19563,0,31922
1/17/2024,2024,1,17,6,76150,18744,0,33511
1/17/2024,2024,1,17,7,77370,18559,178,33812
1/17/2024,2024,1,17,8,75419,18447,3293,31499
1/17/2024,2024,1,17,9,72155,18568,7497,27587
1/17/2024,2024,1,17,10,68358,18436,9225,25113
1/17/2024,2024,1,17,11,64658,18065,9760,22968
1/17/2024,2024,1,17,12,61418,18923,9072,21130
1/17/2024,2024,1,17,13,58438,19356,8571,19431
1/17/2024,2024,1,17,14,56533,19919,7756,18571
1/17/2024,2024,1,17,15,55734,20398,6714,18454
1/17/2024,2024,1,17,16,56440,20702,4390,20067
1/17/2024,2024,1,17,17,58962,21270,865,23127
1/17/2024,2024,1,17,18,62174,21914,4,25429
1/17/2024,2024,1,17,19,62912,22101,0,25736
1/17/2024,2024,1,17,20,62944,22245,0,25874
1/17/2024,2024,1,17,21,61527,22168,0,24903
1/17/2024,2024,1,17,22,58947,22247,0,23640
1/17/2024,2024,1,17,23,69386,12134,0,22393
1/18/2021,2021,1,18,0,38087,16253,0,15148
1/18/2021,2021,1,18,1,37912,18435,0,13820
1/18/2021,2021,1,18,2,38035,19666,0,13366
1/18/2021,2021,1,18,3,38543,19954,0,13610
1/18/2021,2021,1,18,4,39478,20428,0,14524
1/18/2021,2021,1,18,5,41068,20539,0,16470
1/18/2021,2021,1,18,6,43624,20073,0,18469
1/18/2021,2021,1,18,7,45877,19095,0,19635
1/18/2021,2021,1,18,8,46849,19856,115,18944
1/18/2021,2021,1,18,9,45982,18857,1823,18490
1/18/2021,2021,1,18,10,44723,16286,3643,16649
1/18/2021,2021,1,18,11,43385,16884,3876,15984
1/18/2021,2021,1,18,12,42000,16449,3726,15880
1/18/2021,2021,1,18,13,40545,15107,3805,16033
1/18/2021,2021,1,18,14,39151,13657,3892,16032
1/18/2021,2021,1,18,15,38458,13014,4009,15946
1/18/2021,2021,1,18,16,38377,12904,3981,16330
1/18/2021,2021,1,18,17,38716,13851,2293,17267
1/18/2021,2021,1,18,18,40203,16538,48,16911
1/18/2021,2021,1,18,19,41180,19539,0,15386
1/18/2021,2021,1,18,20,40619,20688,0,14838
1/18/2021,2021,1,18,21,39556,20573,0,13632
1/18/2021,2021,1,18,22,37666,20630,0,12059
1/18/2021,2021,1,18,23,35580,19878,0,11345
1/18/2022,2022,1,18,0,38864,20254,0,13748
1/18/2022,2022,1,18,1,38449,20199,0,13576
1/18/2022,2022,1,18,2,38516,20267,0,13504
1/18/2022,2022,1,18,3,39012,20244,0,14232
1/18/2022,2022,1,18,4,40138,20397,0,14812
1/18/2022,2022,1,18,5,42669,20955,0,16113
1/18/2022,2022,1,18,6,46456,22261,0,17460
1/18/2022,2022,1,18,7,47967,22329,38,18408
1/18/2022,2022,1,18,8,46882,20533,1964,17735
1/18/2022,2022,1,18,9,45128,16858,4677,17322
1/18/2022,2022,1,18,10,43489,17563,5608,15058
1/18/2022,2022,1,18,11,42264,18843,5079,13868
1/18/2022,2022,1,18,12,41280,20016,3633,13558
1/18/2022,2022,1,18,13,40806,19911,3414,13284
1/18/2022,2022,1,18,14,40603,19845,3378,13171
1/18/2022,2022,1,18,15,40626,19678,3490,13334
1/18/2022,2022,1,18,16,40851,19262,3165,13829
1/18/2022,2022,1,18,17,41319,17400,965,16195
1/18/2022,2022,1,18,18,42736,15180,5,19407
1/18/2022,2022,1,18,19,42452,16111,0,18692
1/18/2022,2022,1,18,20,41629,17867,0,17261
1/18/2022,2022,1,18,21,40162,18968,0,16382
1/18/2022,2022,1,18,22,38098,18360,0,15566
1/18/2022,2022,1,18,23,39815,20192,0,14014
1/18/2023,2023,1,18,0,36778,16537,0,13666
1/18/2023,2023,1,18,1,35957,17834,0,12515
1/18/2023,2023,1,18,2,35469,20315,0,11124
1/18/2023,2023,1,18,3,35384,20724,0,10862
1/18/2023,2023,1,18,4,35980,20737,0,11319
1/18/2023,2023,1,18,5,37500,20119,0,12445
1/18/2023,2023,1,18,6,40390,20756,0,13381
1/18/2023,2023,1,18,7,41971,20524,27,14460
1/18/2023,2023,1,18,8,42333,20022,1682,14183
1/18/2023,2023,1,18,9,42872,19358,3705,14013
1/18/2023,2023,1,18,10,43132,20017,3824,13903
1/18/2023,2023,1,18,11,43402,20053,4003,13942
1/18/2023,2023,1,18,12,43581,19976,4206,14014
1/18/2023,2023,1,18,13,44055,20802,4259,13736
1/18/2023,2023,1,18,14,43725,21392,4100,13204
1/18/2023,2023,1,18,15,43627,21109,4182,13121
1/18/2023,2023,1,18,16,43625,20766,3503,13600
1/18/2023,2023,1,18,17,43899,20907,910,14798
1/18/2023,2023,1,18,18,44643,20231,8,16093
1/18/2023,2023,1,18,19,44246,20438,0,15717
1/18/2023,2023,1,18,20,43478,21363,0,15006
1/18/2023,2023,1,18,21,42180,21356,0,14276
1/18/2023,2023,1,18,22,40066,20778,0,13497
1/18/2023,2023,1,18,23,38451,16385,0,12552
1/18/2024,2024,1,18,0,54852,21908,0,21424
1/18/2024,2024,1,18,1,53963,22028,0,20905
1/18/2024,2024,1,18,2,53404,21902,0,20952
1/18/2024,2024,1,18,3,53375,21218,0,21388
1/18/2024,2024,1,18,4,54219,19516,0,22715
1/18/2024,2024,1,18,5,56332,18042,0,24756
1/18/2024,2024,1,18,6,59291,17227,1,26601
1/18/2024,2024,1,18,7,60103,15716,108,27830
1/18/2024,2024,1,18,8,58208,13955,4184,25694
1/18/2024,2024,1,18,9,55240,9818,10694,22460
1/18/2024,2024,1,18,10,51870,6248,11937,21448
1/18/2024,2024,1,18,11,49099,4876,11869,20520
1/18/2024,2024,1,18,12,46834,5884,11781,19146
1/18/2024,2024,1,18,13,45405,7132,11855,18089
1/18/2024,2024,1,18,14,44543,7706,11498,17133
1/18/2024,2024,1,18,15,44066,7816,10679,16880
1/18/2024,2024,1,18,16,44333,6682,9126,17866
1/18/2024,2024,1,18,17,45774,5200,2257,22551
1/18/2024,2024,1,18,18,48566,6250,7,25713
1/18/2024,2024,1,18,19,49168,7537,0,25139
1/18/2024,2024,1,18,20,49367,9023,0,24180
1/18/2024,2024,1,18,21,48735,11454,0,22418
1/18/2024,2024,1,18,22,47612,14636,0,19917
1/18/2024,2024,1,18,23,56754,22076,0,17545
1/19/2021,2021,1,19,0,33681,19411,0,10902
1/19/2021,2021,1,19,1,32406,18774,0,10599
1/19/2021,2021,1,19,2,31923,18411,0,10536
1/19/2021,2021,1,19,3,31632,17883,0,10618
1/19/2021,2021,1,19,4,31770,17882,0,10979
1/19/2021,2021,1,19,5,32922,17776,0,11736
1/19/2021,2021,1,19,6,35718,18976,0,14052
1/19/2021,2021,1,19,7,38848,18408,0,16097
1/19/2021,2021,1,19,8,39797,17880,20,17124
1/19/2021,2021,1,19,9,40181,17533,543,16676
1/19/2021,2021,1,19,10,41122,19092,902,15961
1/19/2021,2021,1,19,11,41577,19741,833,15666
1/19/2021,2021,1,19,12,41704,20147,1048,15486
1/19/2021,2021,1,19,13,41722,20340,1262,15607
1/19/2021,2021,1,19,14,41188,19362,1013,16348
1/19/2021,2021,1,19,15,41577,19500,838,16623
1/19/2021,2021,1,19,16,41777,18915,621,17682
1/19/2021,2021,1,19,17,42168,16991,223,19213
1/19/2021,2021,1,19,18,43786,14924,1,21414
1/19/2021,2021,1,19,19,43781,12525,0,22389
1/19/2021,2021,1,19,20,42807,10882,0,22663
1/19/2021,2021,1,19,21,41527,9005,0,22766
1/19/2021,2021,1,19,22,39770,7267,0,22263
1/19/2021,2021,1,19,23,37554,6205,0,21844
1/19/2022,2022,1,19,0,34450,17260,0,13387
1/19/2022,2022,1,19,1,33485,16657,0,12881
1/19/2022,2022,1,19,2,33144,16044,0,13198
1/19/2022,2022,1,19,3,33304,17055,0,12454
1/19/2022,2022,1,19,4,33880,17027,0,12769
1/19/2022,2022,1,19,5,35742,16483,0,14462
1/19/2022,2022,1,19,6,38921,17315,0,15766
1/19/2022,2022,1,19,7,40552,18490,27,16074
1/19/2022,2022,1,19,8,40854,17854,1878,15303
1/19/2022,2022,1,19,9,41403,16304,5428,14542
1/19/2022,2022,1,19,10,41828,17831,4432,14667
1/19/2022,2022,1,19,11,41940,18907,3285,14788
1/19/2022,2022,1,19,12,42184,18189,3039,15441
1/19/2022,2022,1,19,13,42605,18617,2858,15650
1/19/2022,2022,1,19,14,42874,18894,2628,16005
1/19/2022,2022,1,19,15,43097,20229,1820,16062
1/19/2022,2022,1,19,16,43558,21170,927,16266
1/19/2022,2022,1,19,17,44907,21411,404,16986
1/19/2022,2022,1,19,18,46581,22408,2,17723
1/19/2022,2022,1,19,19,46834,22519,0,17865
1/19/2022,2022,1,19,20,46620,21865,0,18215
1/19/2022,2022,1,19,21,45883,21013,0,18382
1/19/2022,2022,1,19,22,44163,20394,0,18025
1/19/2022,2022,1,19,23,35952,18401,0,17198
1/19/2023,2023,1,19,0,36532,19960,0,11941
1/19/2023,2023,1,19,1,35659,19790,0,11509
1/19/2023,2023,1,19,2,35394,19711,0,11493
1/19/2023,2023,1,19,3,35439,19222,0,11990
1/19/2023,2023,1,19,4,36319,17795,0,13322
1/19/2023,2023,1,19,5,38690,16597,0,14779
1/19/2023,2023,1,19,6,43037,15873,0,16721
1/19/2023,2023,1,19,7,45029,14604,140,18135
1/19/2023,2023,1,19,8,44657,10858,3596,18175
1/19/2023,2023,1,19,9,43866,6307,8079,17757
1/19/2023,2023,1,19,10,42790,6604,8691,16850
1/19/2023,2023,1,19,11,41939,5007,8532,17330
1/19/2023,2023,1,19,12,41320,3482,8219,18172
1/19/2023,2023,1,19,13,40980,2701,8316,18610
